Variable,Original,Translation
paranoiadamage,Further increasess weapon and unarmed damage against stealthed targets by {0}% for each specialization point.,Aumenta aún más el daño con armas y sin armas contra objetivos en sigilo en un {0}% por cada punto de especialización.
paranoiainitiative,Further increases initiative by {0} for each specialization point.,Aumenta aún más la iniciativa en {0} por cada punto de especialización.
pinningchance,Increases pinning chance by {0}% for each specialization point.,Aumenta la probabilidad de inmovilización en un {0}% por cada punto de especialización.
pointshotapcost,Reduces the action point cost by additional {0}% for each specialization point.,Reduce el coste de puntos de acción en un {0}% adicional por cada punto de especialización.
powermanagementcapacity,Further increases energy capacity by {0}% for each specialization point.,Aumenta aún más la capacidad de energía en un {0}% por cada punto de especialización.
practicalphysicistcritdamage,Further increases bonus critical damage by {0}% for each specialization point.,Aumenta aún más la bonificación de daño crítico en {0}% por cada punto de especialización.
premeditationpsicostreduction,Further reduces the psi cost by {0}% for each specialization point.,Reduce aún más el coste psi en un {0}% por cada punto de especialización.
premeditationcooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
psionicmaniahealthcostreduction,Reduces the health cost by {0}% for each specialization point.,Reduce el coste de salud en un {0}% por cada punto de especialización.
psionicmaniacooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
quicktinkeringcooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
quicktinkeringap,Reduces action point cost of setting traps while quick tinkering by {0} for each specialization point.,Reduce el coste de puntos de acción de colocar trampas mientras se manipula rápidamente en {0} por cada punto de especialización.
psychosispsicostreduction,Reduces the psi point cost modifier by {0}% for each specialization point.,Reduce el modificador de coste de puntos psi en un {0}% por cada punto de especialización.
psychosiscritchance,Further increases critical chance bonus by {0}% for each specialization point.,Aumenta aún más la bonificación de probabilidad de crítico en {0}% por cada punto de especialización.
psychostaticelectricitycritchance,Further increases the target's chance to get critically hit by {0}% per stack for each specialization point.,Aumenta aún más la probabilidad del objetivo de recibir un golpe crítico en un {0}% por acumulación por cada punto de especialización.
psychostaticelectricityduration,Increases the duration by {0} for each specialization point.,Aumenta la duración en {0} por cada punto de especialización.
pummeldamage,Increases the damage modifier by {0}% for each specialization point.,Aumenta el modificador de daño en un {0}% por cada punto de especialización.
pummelactionpoints,Reduces the action point cost by {0} for each specialization point.,Reduce el coste de puntos de acción en {0} por cada punto de especialización.
pyromaniacdamage,Increases the burning damage by additional {0}% of the original damage for each specialization point.,Aumenta el daño por quemadura en un {0}% adicional del daño original por cada punto de especialización.
quickpocketsapcost,Further reduces the action point cost by {0}% for each specialization point.,Reduce aún más el coste de puntos de acción en un {0}% por cada punto de especialización.
rapidfireapcost,Reduces the action point cost modifier by {0}% for each specialization point.,Reduce el modificador de coste de puntos de acción en un {0}% por cada punto de especialización.
recklessnesscritchance,"Each specialization point further increases your chance to critically hit with all weapons by {0}%, but also further increases your chance to get critically hit by {1}%.","Cada punto de especialización aumenta aún más tu probabilidad de asestar un golpe crítico con todas las armas en un {0}%, pero también aumenta aún más tu probabilidad de recibir un golpe crítico en un {1}%."
rippercritdamage,Further increases the critical damage bonus modifier by {0}% per the specified percentage of missing health for each specialization point.,Aumenta aún más el modificador de bonificación de daño crítico en un {0}% por el porcentaje especificado de salud faltante por cada punto de especialización.
sharpshootercritdamage,Further increases critical damage bonus by {0}% for each specialization point.,Aumenta aún más la bonificación de daño crítico en {0}% por cada punto de especialización.
snipedamage,Each specialization point further increases the additional damage per point in stealth skill by {0}%.,Cada punto de especialización aumenta aún más el daño adicional por punto en la habilidad de sigilo en un {0}%.
specialtacticscooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
steadfastaimcritchance,Further increases critical hit chance per action point by {0}% for each specialization point.,Aumenta aún más la probabilidad de golpe crítico por punto de acción en un {0}% por cada punto de especialización.
superslamdamage,Increases the amount of health added to the damage by {0}% for each specialization point.,Aumenta la cantidad de salud añadida al daño en un {0}% por cada punto de especialización.
suppressivefirehitchancered,Further reduces target's ranged chance to hit by {0}% for each specialization point.,Reduce aún más la probabilidad de golpe a distancia del objetivo en un {0}% por cada punto de especialización.
suppressivefireactionpoints,Further reduces target's action points by {0} for each specialization point.,Reduce aún más los puntos de acción del objetivo en {0} por cada punto de especialización.
suppressivefiremovementpoints,Further reduces target's movement points by {0} for each specialization point.,Reduce aún más los puntos de movimiento del objetivo en {0} por cada punto de especialización.
survivalinstinctshealththreshold,Increases the health threshold by {0}% for each specialization point.,Aumenta el umbral de salud en un {0}% por cada punto de especialización.
survivalinstinctscritchance,Further increases the chance to critically hit by {0}% for each specialization point.,Aumenta aún más la probabilidad de asestar un golpe crítico en un {0}% por cada punto de especialización.
tasteforblooddamage,Further increases the melee damage bonus per stack by {0}% for each specialization point.,Aumenta aún más la bonificación de daño melé por acumulación en un {0}% por cada punto de especialización.
telekineticundulationdazechance,Increases the chance to daze the target by {0}% for each specialization point.,Aumenta la probabilidad de aturdir al objetivo en un {0}% por cada punto de especialización.
thermodynamicityactionpoints,Further reduces action point cost by {0}% for each specialization point.,Reduce aún más el coste de puntos de acción en un {0}% por cada punto de especialización.
threepointercritchance,Each specialization point further increases critical chance by {0}% per stated amount of skill points.,Cada punto de especialización aumenta aún más la probabilidad de crítico en un {0}% por la cantidad de puntos de habilidad indicada.
trapexpertspeed,Further reduces time required to arm and disarm traps by {0}% for each specialization point.,Reduce aún más el tiempo necesario para armar y desarmar trampas en un {0}% por cada punto de especialización.
trapexpertdetection,Further increases the detection difficulty of the traps you set by {0}% for each specialization point.,Aumenta aún más la dificultad de detección de las trampas que colocas en un {0}% por cada punto de especialización.
vileweaponrydamage,Further increases the damage taken from all sources by {0}% per stack for each specialization point.,Aumenta aún más el daño recibido de todas las fuentes en un {0}% por acumulación por cada punto de especialización.
vileweaponryhealingreduction,Further reduces healing effects by {0}% per stack for each specialization point.,Reduce aún más los efectos de curación en un {0}% por acumulación por cada punto de especialización.
weaponsmithcritchance,Further increases critical hit chance by {0}% for each specialization point.,Aumenta aún más la probabilidad de golpe crítico en un {0}% por cada punto de especialización.
wrestlingapplychance,Increases the chance to apply the debuff by {0}% for each specialization point.,Aumenta la probabilidad de aplicar la desventaja en un {0}% por cada punto de especialización.
yellreduction,Increases the skill reduction percentage by {0}% for each specialization point.,Aumenta el porcentaje de reducción de habilidad en un {0}% por cada punto de especialización.
blindsidingdamage,Further increases damage by {0}% for each specialization point.,Aumenta aún más el daño en un {0}% por cada punto de especialización.
brutalityfearchance,Increases the chance to instill fear by {0}% for each specialization point.,Aumenta la probabilidad de infundir miedo en un {0}% por cada punto de especialización.
continuumripplejumpchance,Increases the chance to reapply by {0}% for each specialization point.,Aumenta la probabilidad de volver a aplicar en un {0}% por cada punto de especialización.
hemopsychosishealthcost,Reduces the health cost of psi abilities by {0}% for each specialization point.,Reduce el coste de salud de las habilidades psi en un {0}% por cada punto de especialización.
hemopsychosiscooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
psychotemporalaccelerationactionpoints,Further increases action point modification by {0} for each specialization point.,Aumenta aún más la modificación de puntos de acción en {0} por cada punto de especialización.
shieldarmblockchance,Further increases the block chance by {0}% for each specialization point.,Aumenta aún más la probabilidad de bloqueo en un {0}% por cada punto de especialización.
shieldarmblockamount,Further increases the amount blocked by {0}% for each specialization point.,Aumenta aún más la cantidad bloqueada en un {0}% por cada punto de especialización.
fullautodamage,Increases the damage of burst attack by {0}% for each specialization point.,Aumenta el daño del ataque de ráfaga en un {0}% por cada punto de especialización.
lightningpunchesthreshold,Increases the armor penalty threshold by {0}% for each specialization point.,Aumenta el umbral de penalización de armadura en un {0}% por cada punto de especialización.
marksmanprecision,Increases chance to hit with crossbows by {0}% for each specialization point.,Aumenta la probabilidad de golpear con ballestas en un {0}% por cada punto de especialización.
snoopingperception,Further increases perception for specified purpose by {0} for each specialization point.,Aumenta aún más la percepción para el propósito especificado en {0} por cada punto de especialización.
specopsflashbangcooldown,Further reduces cooldown of flashbangs and similar tactical grenades by {0} for each specialization point.,Reduce aún más el tiempo de recarga de granadas cegadoras y granadas tácticas similares en {0} por cada punto de especialización.
splitsparedamage,"When throwing knives at two targets, damage of both knives is increased by {0}% for each specialization point.","Al lanzar cuchillos a dos objetivos, el daño de ambos cuchillos aumenta en un {0}% por cada punto de especialización."
surestepbeartrap,Gives you {0}% chance per specialization point to dodge any bear trap.,Te da un {0}% de probabilidad por punto de especialización de esquivar cualquier trampa para osos.
futureorientationap,Lessens the action point increase by {0} for each specialization point.,Disminuye el aumento de puntos de acción en {0} por cada punto de especialización.
fendblockamount,Increases the bonus amount of damage blocked by {0}% for each specialization point.,Aumenta la cantidad adicional de daño bloqueado en un {0}% por cada punto de especialización.
fendapcost,Reduces the action point cost by {0}% for each specialization point.,Reduce el coste de puntos de acción en un {0}% por cada punto de especialización.
impalecritdamage,Further increases the critical damage bonus of Impale by {0}% (additive to regular critical damage bonus) for each specialization point.,Aumenta aún más la bonificación de daño crítico de Empalar en un {0}% (aditivo a la bonificación de daño crítico regular) por cada punto de especialización.
spearthrowdamage,Increases the damage multiplier by additional {0}% per unit of range for each specialization point.,Aumenta el multiplicador de daño en un {0}% adicional por unidad de alcance por cada punto de especialización.
spearthrowapcost,Reduces action point cost by {0} for each specialization point.,Reduce el coste de puntos de acción en {0} por cada punto de especialización.
spearthrowrange,Increases range by {0} for each specialization point.,Aumenta el alcance en {0} por cada punto de especialización.
flurrycooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
flurryapcost,Reduces the action point cost by {0}.,Reduce el coste de puntos de acción en {0}.
onslaughtdamage,Increases the damage bonus per stack by {0}% for each specialization point.,Aumenta la bonificación de daño por acumulación en un {0}% por cada punto de especialización.
decapitatethreshold,Reduces the decapitation threshold by {0}% for each specialization point.,Reduce el umbral de decapitación en un {0}% por cada punto de especialización.
decapitatedamage,Increases the damage by {0}% for each specialization point.,Aumenta el daño en un {0}% por cada punto de especialización.
ripostecritchance,Increases critical chance of Riposte by {0}% for each specialization point.,Aumenta la probabilidad de crítico de Estocada en un {0}% por cada punto de especialización.
fullautoshotgundamage,Increases the damage of shotgun burst attack by {0}% for each specialization point.,Aumenta el daño del ataque de ráfaga de escopeta en un {0}% por cada punto de especialización.
barrelstaredamage,Further increases the damage bonus by {0}% (additive) for each specialization point.,Aumenta aún más la bonificación de daño en un {0}% (aditivo) por cada punto de especialización.
fragmentedchaoscritdamage,Increases total critical damage bonus by {0}% for each specialization point.,Aumenta la bonificación de daño crítico total en un {0}% por cada punto de especialización.
pelletmayhemdamage,Increases critical chance bonus per target by {0}% for each specialization point.,Aumenta la bonificación de probabilidad de crítico por objetivo en un {0}% por cada punto de especialización.
parrychance,Increases chance to block by {0}% for each specialization point.,Aumenta la probabilidad de bloquear en un {0}% por cada punto de especialización.
parryblockamount,Increases amount blocked by {0}% for each specialization point.,Aumenta la cantidad bloqueada en un {0}% por cada punto de especialización.
improvedunarmedcombatdamage,Increases the damage bonus by {0}% for each specialization point.,Aumenta la bonificación de daño en un {0}% por cada punto de especialización.
improvedunarmedcombatdazechance,Increases the chance to daze the target by {0}% for each specialization point.,Aumenta la probabilidad de aturdir al objetivo en un {0}% por cada punto de especialización.
shieldbashdamage,Increases the damage percentage by {0}% for each specialization point.,Aumenta el porcentaje de daño en un {0}% por cada punto de especialización.
shieldbashcooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
shieldbashapcost,Reduces action point cost by {0} for each specialization point.,Reduce el coste de puntos de acción en {0} por cada punto de especialización.
sweepdamage,Increases the damage modifier by {0}% for each specialization point.,Aumenta el modificador de daño en un {0}% por cada punto de especialización.
sweepcooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
sweepduration,Increases the duration of the off-balanced effect by {0} for each specialization point.,Aumenta la duración del efecto de desequilibrio en {0} por cada punto de especialización.
sixthshelldamage,Increases the progressive bonus damage per stack by {0}% and the final bonus damage by {1}% for each specialization point.,Aumenta la bonificación de daño progresiva por acumulación en un {0}% y la bonificación de daño final en un {1}% por cada punto de especialización.
cryogenicinductionbarrierhealth,Cryogenic Barrier health bonus is increased by {0}% for each specialization point.,La bonificación de salud de Barrera Criogénica aumenta en un {0}% por cada punto de especialización.
magdumplmg,Further increases the amount of extra burst rounds for LMGs by {0} for each specialization point.,Aumenta aún más la cantidad de rondas de ráfaga adicionales para ametralladoras ligeras en {0} por cada punto de especialización.
magdumpminigun,Further increases the amount of extra rounds you get for each wind up stack when bursting with a minigun by {0} for each specialization point.,Aumenta aún más la cantidad de rondas adicionales que obtienes por cada acumulación de aceleración al disparar ráfagas con una minigun en {0} por cada punto de especialización.
heavymetaldamagebonus,Further increases the amount of armor penalty converted to bonus damage by {0}% for each specialization point.,Aumenta aún más la cantidad de penalización de armadura convertida en daño adicional en un {0}% por cada punto de especialización.
heavymetaldamagereduction,Further reduces the mechanical damage taken by {0}% for each point of weapon's strength requirement per specialization point.,Reduce aún más el daño mecánico recibido en un {0}% por cada punto de requisito de fuerza del arma por punto de especialización.
bullettranceduration,Increases duration by {0} for each specialization point.,Aumenta la duración en {0} por cada punto de especialización.
bullettrancedamage,Increases the damage bonus per stack by {0}% for each specialization point.,Aumenta la bonificación de daño por acumulación en un {0}% por cada punto de especialización.
bullettrancemaxstacks,Increases the number of stacks by one for each specialization point.,Aumenta el número de acumulaciones en uno por cada punto de especialización.
trickytrajectorydamagebonus,Increases damage bonus by {0}% for each specialization point.,Aumenta la bonificación de daño en un {0}% por cada punto de especialización.
trickytrajectoryevasionignore,Increases amount of ignored evasion by {0}% for each specialization point.,Aumenta la cantidad de evasión ignorada en un {0}% por cada punto de especialización.
demolitionmandamagebonus,Increases damage bonus by {0}% for each specialization point.,Aumenta la bonificación de daño en un {0}% por cada punto de especialización.
demolitionmanduration,Increases duration by {0} turn for each specialization point.,Aumenta la duración en {0} turno por cada punto de especialización.
demolitionmanmaxstacks,Increases the number of stacks by one for each specialization point.,Aumenta el número de acumulaciones en uno por cada punto de especialización.
gunnershighduration,Increases duration by one turn for each specialization point.,Aumenta la duración en un turno por cada punto de especialización.
gunnershighthreshold,Raises the health threshold for by {0}% for each specialization point.,Eleva el umbral de salud para en un {0}% por cada punto de especialización.
gunnershighmaxstacks,Increases the maximum number of stacks by one for each specialization point.,Aumenta el número máximo de acumulaciones en uno por cada punto de especialización.
shellshockduration,Increases the duration by one turn for each specialization point.,Aumenta la duración en un turno por cada punto de especialización.
shellshockmaxstacks,Increases the maximum number of stacks by one for each specialization point.,Aumenta el número máximo de acumulaciones en uno por cada punto de especialización.
shellshockskillreduction,Increases skill reduction by {0} per stack for each specialization point.,Aumenta la reducción de habilidad en {0} por acumulación por cada punto de especialización.
sapdamage,Further increases the bonus damage by {0}% for each specialization point.,Aumenta aún más la bonificación de daño en un {0}% por cada punto de especialización.
sapcooldown,Reduces cooldown by {0} for each specialization point.,Reduce el tiempo de recarga en {0} por cada punto de especialización.
sapduration,Increases maximum duration of the incapacitation by {0} for each specialization point.,Aumenta la duración máxima de la incapacitación en {0} por cada punto de especialización.
charging,Movement points increased by {0}. This character will deal {1}% bonus damage if their charge attack lands.,Puntos de movimiento aumentados en {0}. Este personaje infligirá un {1}% de daño adicional si su ataque de carga impacta.
chargingwithstun,Movement points increased by {0}. This character will deal {1}% bonus damage and stun the target if their charge attack lands.,Puntos de movimiento aumentados en {0}. Este personaje infligirá un {1}% de daño adicional y aturdirá al objetivo si su ataque de carga impacta.
frozen,"Frozen solid. Cannot perform any action, but any direct damage will cancel the effect.","Congelado completamente. No puede realizar ninguna acción, pero cualquier daño directo cancelará el efecto."
chilled,Movement points reduced by {0}.,Puntos de movimiento reducidos en {0}.
chilled-slowimmune,This character is immune to slow.,Este personaje es inmune a la ralentización.
chilled-rt,Movement speed decreased by {0}%,Velocidad de movimiento disminuida en un {0}%
acidicentanglement,Character is caught in a sticky acidic blob which prevents them from moving and deals {0} acid damage every turn.,El personaje está atrapado en una burbuja ácida pegajosa que le impide moverse e inflige {0} de daño ácido cada turno.
corrosiveacidicentanglement,Character is caught in a sticky acidic blob which prevents them from moving and deals {0} acid damage every turn and applies {1} stacks of corrosion.,El personaje está atrapado en una burbuja ácida pegajosa que le impide moverse e inflige {0} de daño ácido cada turno y aplica {1} acumulaciones de corrosión.
rustingacidicentanglement,Character is caught in a sticky acidic blob which prevents them from moving and deals {0} acid damage every turn and applies {1} stacks of rusting.,El personaje está atrapado en una burbuja ácida pegajosa que le impide moverse e inflige {0} de daño ácido cada turno y aplica {1} acumulaciones de oxidación.
stealthmode,"The character is currently in stealth mode which allows them to hide from others, but reduces their movement speed by {0}%.\n\nWhile in combat their movement points are reduced to {1} and they can receive no extra movement points from any source.","El personaje está actualmente en modo sigilo, lo que le permite ocultarse de los demás, pero reduce su velocidad de movimiento en un {0}%. \n\nMientras está en combate, sus puntos de movimiento se reducen a {1} y no puede recibir puntos de movimiento adicionales de ninguna fuente."
shadowtricks,{1}% displacement.,{1}% de desplazamiento.
psiboost,Restores {0} psi each turn.,Restaura {0} psi cada turno.
psiboost-old,Psi regeneration increased by {0}% plus {1}.,Regeneración psi aumentada en un {0}% más {1}.
adrenaline,"Action points increased by {0}, dodge and evasion by {1}%, and strength by {2}.","Puntos de acción aumentados en {0}, esquiva y evasión en {1}%, y fuerza en {2}."
adrenaline-old,"Movement speed increased by {0}%, time between attacks decreased by {1}%, and dodge and evasion increased by {2}%.","Velocidad de movimiento aumentada en un {0}%, tiempo entre ataques disminuido en un {1}%, y esquiva y evasión aumentadas en {2}%."
vitalitysurge,"Action points increased by {0}, dodge and evasion by {1}%, and strength by {2}.","Puntos de acción aumentados en {0}, esquiva y evasión en {1}%, y fuerza en {2}."
vitalitydrain,Loses {0} health per turn.,Pierde {0} de salud por turno.
fatigue,Action points decreased by {0}.,Puntos de acción disminuidos en {0}.
fatigue-old,Movement speed decreased by {0}% and time between attacks increased by {1}%.,Velocidad de movimiento disminuida en un {0}% y tiempo entre ataques aumentado en un {1}%.
psionicwithdrawal,"Drains {0} psi every turn. Intelligence, Will and Perception are decreased by {1}.","Drena {0} psi por turno. Inteligencia, Voluntad y Percepción disminuidas en {1}."
psionicwithdrawal-old,"All bonuses to psi regeneration are nullified and psi regeneration is decreased by {0}%. Intelligence, Wisdom and Will are decreased by {1}.","Todas las bonificaciones a la regeneración de psi son anuladas y la regeneración de psi se reduce en {0}%. Inteligencia, Sabiduría y Voluntad disminuidas en {1}."
stunned,Cannot move or perform any actions.,No puede moverse ni realizar ninguna acción.
incapacitated,"Cannot move or perform any actions, but any damage taken will remove the effect.","No puede moverse ni realizar ninguna acción, pero cualquier daño recibido eliminará el efecto."
cerebraltrauma-old,Intelligence decreased by {0} and psi regeneration rate decreased by {1}%.,Inteligencia disminuida en {0} y tasa de regeneración de psi disminuida en {1}%.
cerebraltrauma-oldaswell,Intelligence decreased by {0}.,Inteligencia disminuida en {0}.
cerebraltrauma,All psi point gains reduced by {0}%.,Todas las ganancias de puntos de psi reducidas en {0}%.
mentalsubversion,Resolve reduced by {0}%.,Resolución reducida en {0}%.
kneewound1,The character suffers {0} bleeding damage every turn and gains no movement points.,El personaje sufre {0} de daño por sangrado cada turno y no gana puntos de movimiento.
kneewound2,This character gains no movement points.,Este personaje no gana puntos de movimiento.
kneewound1-slowimmune,The character suffers {0} bleeding damage every turn.,El personaje sufre {0} de daño por sangrado cada turno.
kneewound2-slowimmune,This character is immune to slow.,Este personaje es inmune a la ralentización.
kneewound1-old,The character suffers {0} bleeding damage every second and movement speed is reduced by {1}%.,El personaje sufre {0} de daño por sangrado cada segundo y la velocidad de movimiento se reduce en {1}%.
kneewound2-old,Movement speed reduced by {0}%.,Velocidad de movimiento reducida en {0}%.
hypothermia,Constitution decreased by {0}.,Constitución disminuida en {0}.
netentanglement,Cannot move.,No puede moverse.
stonebolasentanglement,Cannot move.,No puede moverse.
webbed,Cannot move.,No puede moverse.
thermodynamicity_heat-old,Cost of the next heat based psi ability reduced by {0}%.,Coste de la siguiente habilidad psi basada en calor reducido en {0}%.
thermodynamicity_cold-old,Cost of the next cold based psi ability reduced by {0}%.,Coste de la siguiente habilidad psi basada en frío reducido en {0}%.
thermodynamicity_heat,Action point cost of the next heat based psi ability reduced by {0}%.,Coste en puntos de acción de la siguiente habilidad psi basada en calor reducido en {0}%.
thermodynamicity_cold,Action point cost of the next cold based psi ability reduced by {0}%.,Coste en puntos de acción de la siguiente habilidad psi basada en frío reducido en {0}%.
packhunting-old,This creature is a pack hunter. Its damage is increased against targets that are surrounded by more of its pack. Damage against the current target is increased by {0}%.,Esta criatura es un cazador en manada. Su daño aumenta contra objetivos que están rodeados por más miembros de su manada. El daño contra el objetivo actual aumenta en {0}%.
packhunting,This creature is a pack hunter. Its damage and attack skill are increased against targets that are surrounded by more of its pack. Damage against the current target is increased by {0}% and attack skill is increased by {1}.,Esta criatura es un cazador en manada. Su daño y habilidad de ataque aumentan contra objetivos que están rodeados por más miembros de su manada. El daño contra el objetivo actual aumenta en {0}% y la habilidad de ataque aumenta en {1}.
bleedingwound,Bleeding for {0} damage every turn.,Sangrando por {0} de daño cada turno.
contaminatedwound,Suffers {0} bio damage every turn.,Sufre {0} de daño biológico cada turno.
fear,Overwhelming fear prevents this character from acting rationally.,Un miedo abrumador impide que este personaje actúe racionalmente.
rage,This character is raging and may attack anyone.,Este personaje está encolerizado y puede atacar a cualquiera.
aphobia,Short term immunity to all fear effects.,Inmunidad a corto plazo a todos los efectos de miedo.
secondwind,Short term immunity to stun effects.,Inmunidad a corto plazo a los efectos de aturdimiento.
safemode,Short term immunity to all disabling effects.,Inmunidad a corto plazo a todos los efectos incapacitantes.
burning,This character is burning for {0} damage each turn.,Este personaje está ardiendo y sufre {0} de daño cada turno.
burningwithfear,"This character is burning for {0} damage each turn, while running around in panic.","Este personaje está ardiendo y sufre {0} de daño cada turno, mientras corre en pánico."
poison,"This character is afflicted by {0}, suffering {1} bio damage every turn.","Este personaje está afligido por {0}, sufriendo {1} de daño biológico cada turno."
spiritpoison|statuseffects.k,"This character is afflicted by spirit poison, suffering {0} bio damage every turn and having its resolve reduced by {1}%. If the poison is not removed before it expires it will summon a psionic doppelganger of the victim if it's human.","Este personaje está afligido por veneno espiritual, sufriendo {0} de daño biológico cada turno y teniendo su resolución reducida en {1}%. Si el veneno no se elimina antes de que expire, invocará a un doppelganger psiónico de la víctima si es humano."
spiritpoison|throwingknives.k,If target takes damage it is also afflicted with spirit poison that deals {0} damage per turn each turn for {1} and reduces resolve by {2}%. If the poison is not removed before it expires it will summon a psionic doppelganger of the victim if it's humanoid.,"Si el objetivo recibe daño, también queda afligido con veneno espiritual que inflige {0} de daño por turno durante {1} y reduce la resolución en {2}%. Si el veneno no se elimina antes de que expire, invocará a un doppelganger psiónico de la víctima si es humanoide."
shortcircuited,This machine is temporarily disabled and cannot perform any functions.,Esta máquina está temporalmente desactivada y no puede realizar ninguna función.
personalcloaking|statuseffects.k,Stealth increased by {0} and evasion increased by {1}.,Sigilo aumentado en {0} y evasión aumentada en {1}.
personalcloaking|utilities.k,"While turned on, this device increases the user's stealth by {0} and evasion by {1}. Turning on the device costs {2} energy and it consumes additional {3} energy every {4} seconds.","Mientras está encendido, este dispositivo aumenta el sigilo del usuario en {0} y la evasión en {1}. Encender el dispositivo cuesta {2} de energía y consume {3} de energía adicionales cada {4} segundos."
nightvision|statuseffects.k,You can see in the dark.,Puedes ver en la oscuridad.
nightvision|utilities.k,Allows you to see in the dark. Turning on the device costs {0} energy and it consumes additional {1} energy every {2} seconds.,Permite ver en la oscuridad. Encender el dispositivo cuesta {0} de energía y consume {1} de energía adicionales cada {2} segundos.
psionicsynergy,Proximity of other psionically active Azuridae beetles increases this creature's psi skill levels by {0} and also allows it to invoke more powerful psi abilities.,La proximidad de otros escarabajos azuridae psiónicamente activos aumenta los niveles de habilidad psi de esta criatura en {0} y también le permite invocar habilidades psi más poderosas.
food_rathoundbarbeque,Strength increased by 1.,Fuerza aumentada en 1.
food_burrowerburger,Constitution increased by 1.,Constitución aumentada en 1.
food_cavehoppersteak,Agility increased by 1.,Agilidad aumentada en 1.
food_eelsandwich,Dexterity increased by 1.,Destreza aumentada en 1.
food_mushroombrew,Strength increased by 1 and all mechanical damage taken reduced by 10%. Perception and dexterity reduced by 2. All psionic skills reduced by 20 and psi regeneration reduced by 30.,Fuerza aumentada en 1 y todo el daño mecánico recibido reducido en 10%. Percepción y destreza reducidas en 2. Todas las habilidades psiónicas reducidas en 20 y regeneración de psi reducida en 30.
food_coffee,"Movement points increased by 5 and psi cost of all psi abilities reduced by 10%, but psi regeneration also reduced by 3.","Puntos de movimiento aumentados en 5 y coste de psi de todas las habilidades psi reducido en 10%, pero regeneración de psi también reducida en 3."
food_baconcheesesandwich,Maximum health increased by 20.,Salud máxima aumentada en 20.
food_cannedfish,Cold damage taken reduced by 15%.,Daño por frío recibido reducido en 15%.
food_cannedmeat,Mechanical damage taken reduced by 5%.,Daño mecánico recibido reducido en 5%.
food_cannedmushrooms,Bio damage taken reduced by 15%.,Daño biológico recibido reducido en 15%.
food_cannedstew,Heat damage taken reduced by 8%.,Daño por calor recibido reducido en 8%.
food_cookedburroweregg,Poison damage taken reduced by 35%.,Daño por veneno recibido reducido en 35%.
food_corechips,Weapon critical hit chance increased by 2%.,Probabilidad de golpe crítico con armas aumentada en 2%.
food_hardcorechips,"Weapon critical hit chance increased by 5%, but chance to get critically hit by weapons increased by 2%.","Probabilidad de golpe crítico con armas aumentada en 5%, pero la probabilidad de recibir un golpe crítico con armas aumentada en 2%."
food_friedsiphonertongue,Healing effectiveness increased by 15%.,Efectividad de curación aumentada en 15%.
food_mushroomsalad,Perception increased by 1.,Percepción aumentada en 1.
food_pentapusbarbecue,Carry capacity increased by 25.,Capacidad de carga aumentada en 25.
food_pickledmindshrooms,Psionic critical damage bonus increased by 40%.,Bonificación de daño crítico psiónico aumentada en 40%.
food_psibeetlebrainsoup,Psi ability psi cost decreased by 15%.,Coste de psi de habilidad psi disminuido en 15%.
food_rootsoda,Initiative increased by 5.,Iniciativa aumentada en 5.
food_stuffedbat,Detection increased by 15%.,Detección aumentada en 15%.
food_underpie,All skills increased by 3.,Todas las habilidades aumentadas en 3.
food_cannedczernina,Heat damage taken reduced by 15%.,Daño por calor recibido reducido en 15%.
food_crabsandwich,Global mechanical threshold increased by 15%.,Umbral mecánico global aumentado en 15%.
food_kzozel,Dodge increased by 50 and all mechanical damage taken reduced by 10%. Perception reduced by 2. All psionic skills reduced by 20 and psi regeneration reduced by 30.,Esquiva aumentada en 50 y todo el daño mecánico recibido reducido en 10%. Percepción reducida en 2. Todas las habilidades psiónicas reducidas en 20 y regeneración de psi reducida en 30.
food_kzozelyantar,Dodge increased by 70 and all mechanical damage taken reduced by 15%. Perception reduced by 3. All psionic skills reduced by 40 and psi regeneration reduced by 30.,Esquiva aumentada en 70 y todo el daño mecánico recibido reducido en 15%. Percepción reducida en 3. Todas las habilidades psiónicas reducidas en 40 y regeneración de psi reducida en 30.
food_mutiestew,"Acid damage taken reduced by 35%, but health reduced by 20 and healing effectiveness decreased by 35%.","Daño por ácido recibido reducido en 35%, pero salud reducida en 20 y efectividad de curación disminuida en 35%."
food_seaserpentfillet,Poison damage taken reduced by 20% and evasion increased by 30.,Daño por veneno recibido reducido en 20% y evasión aumentada en 30.
food_butterysteamedclams,Maximum health points increased by 40.,Puntos de salud máximos aumentados en 40.
