Variable,Original,Translation
ldstr.445b54435452eec6df0b6b850ac5c984,"The Underrail Protectorate took great interest in the Acorn, and it was sent to their headquarters in Dis on a first available wartrain.","El Protectorado Underrail se interesó mucho por el Bellota, y fue enviado a su cuartel general en Dis en el primer tren de guerra disponible."
ldstr.74ce6c2c30fc893b497dc83520f55ee8,The WINNER IS* ,El GANADOR EEEES*
ldstr.18089663c4d5fe76faf7893e93553cd0,"The abandonment of Camp Hathor had severe consequences on the quality and availability of food for the surrounding communities, especially those who were heavily reliant on importing meat - such as Foundry.","El abandono del Campamento Hathor tuvo graves consecuencias en la calidad y disponibilidad de alimentos para las comunidades circundantes, especialmente aquellas que dependían en gran medida de la importación de carne, como Fundición."
ldstr.27f04e5f289eb58a3241d4d2b78b2c3a,"The absence of Balor and his clan was quickly felt, and the Ironheads found that they were unable to penetrate Rail Crossing's defenses. The raids thus ceased after a few more demoralizing defeats.","La ausencia de Balor y su clan se sintió rápidamente, y los Cabezas de Hierro descubrieron que eran incapaces de penetrar en las defensas de Cruce Ferroviario. Los asaltos cesaron así después de algunas derrotas más desmoralizadoras."
ldstr.9b721abf837ee36757719ccce70ade97,"The attack on the mutie refuge caused a lot of turbulence within the community, but little has changed in the long run.","El ataque al refugio mutie causó mucha turbulencia dentro de la comunidad, pero poco ha cambiado a largo plazo."
ldstr.032126b304a3b83500636cf3294f48e6,"The attack on the mutie refuge caused a lot of turbulence within the community, but that was short-lived.","El ataque al refugio mutie causó mucha turbulencia dentro de la comunidad, pero eso fue de corta duración."
ldstr.0edcf77047178eb4e9b71c475fa31866,"The attempt was unsuccessful and, despite Edstrom's attempts to broker peace between them, the two organizations entered an open war, plunging Core City into chaos once again.","El intento no tuvo éxito y, a pesar de los intentos de Edstrom de mediar la paz entre ellos, las dos organizaciones entraron en una guerra abierta, sumiendo a Núcleo Urbano en el caos una vez más."
ldstr.75ce8c6ec689247b8a1e55ba065e9707,"The batteries themselves appear to be mostly intact. They do, however, need to be recharged.","Las propias baterías parecen estar en su mayoría intactas. Sin embargo, necesitan ser recargadas."
ldstr.a69d0ff5a2e48531483aa2ff6c800e25,"The battle is well and truly on if it wasn't on before, and it certainly was as *","La batalla está en marcha y bien, si no lo estaba antes, y ciertamente lo estaba como *"
ldstr.beffc879d9f1aa6a4078ce58c2613bdf,The biomass is preventing the gate from opening.,La biomasa está impidiendo que se abra la puerta.
ldstr.a6b65dbfb80f963b9daa4391c2e246ee,The camp is under attack! Follow Yahota to the island's southeastern beach and defend your position against the invaders. Return to the professor once the coast is clear.,¡El campamento está bajo ataque! Sigue a Yahota hasta la playa sureste de la isla y defiende tu posición contra los invasores. Regresa con el profesor una vez que la costa esté despejada.
ldstr.11098460f734a62b9451407b1e80fbaa,The camp is under persistent attacks and any improvements to its defenses would be welcome. Marcus suggests trying to learn about and activate the island's latent security systems or recovering any useful equipment.,El campamento está bajo ataques persistentes y cualquier mejora en sus defensas sería bienvenida. Marcus sugiere intentar aprender y activar los sistemas de seguridad latentes de la isla o recuperar cualquier equipo útil.
ldstr.33f0a32420d881bcb26a634539b83d9c,The ceiling...,El techo...
ldstr.05cbd573207d975d150f06d3ce67c8d3,"The chaos that consumed Port Ceto seems to have consumed the Acorn as well, for there remained nothing but a dustless spot where it was on display in Captain Grim's cabin.","El caos que consumió Puerto Ceto parece haber consumido también el Bellota, pues no quedó nada más que una mancha sin polvo donde estaba expuesto en el camarote del capitán Grim."
ldstr.c19e084a5c52957a5cd6d05a9c4cc803,The climb is just too steep for you.,La escalada es demasiado empinada para ti.
ldstr.7066559133b82420d21e158db6db8682,The coal is ready to be burned,El carbón está listo para ser quemado
ldstr.8c2a579b4d30fc09035a1427f08a20ba,The console is bashed in and unresponsive.,La consola está destrozada e insensible.
ldstr.97d26b21e0d3a57e074929c03611a622,The console is bashed in and unresponsive. A faint smell of burnt electronics lingers still.,La consola está destrozada e insensible. Un leve olor a electrónica quemada aún persiste.
ldstr.32b8c8f43a154db6526721a2aabb28c2,"The constant bombing attacks from the station above eventually forced the Protectorate to evacuate the embassy building and retreat into the streets of Junkyard where they set up camp, constantly fighting off incursions by the Drones.","Los constantes ataques de bombardeo desde la estación de arriba finalmente obligaron al Protectorado a evacuar el edificio de la embajada y retirarse a las calles de Chatarrería donde establecieron un campamento, luchando constantemente contra las incursiones de los Drones."
ldstr.f52cc96e95478ed859a2fa070c2b481d,The crank won't budge,La manivela no se mueve
ldstr.a2d419de8f9f5d4ec2f56ee75417fc54,The crowd is chanting... I can't quite...,La multitud está coreando... No puedo entender bien...
ldstr.50d517ae1d79067b4ddd54ce5a6364d2,The decision has yet to be made.,La decisión aún no se ha tomado.
ldstr.903f183ca6fa740ad0b394c366935145,"The destruction of the Shadowlith fragment evoked bloodthirsty madness in the Sørmirbæren, and in their mutual butchery they spared no one.","La destrucción del fragmento de Sombralito evocó la locura sedienta de sangre en los Sørmirbæren, y en su matanza mutua no perdonaron a nadie."
ldstr.89f8fb93bed6da1c3f5c4994a177acfe,"The discovery of the spy in their midst had a two-fold effect. On one hand, Drones were able to operate in much greater safety and found that their plans were not thwarted as often anymore.","El descubrimiento del espía entre ellos tuvo un doble efecto. Por un lado, los Drones pudieron operar con mucha mayor seguridad y descubrieron que sus planes ya no eran frustrados tan a menudo."
ldstr.432496999d8c095d653117e9de8b5e9a,The end is nigh!,¡El fin está cerca!
ldstr.eee81ab03b5c74cf34c417fb918cb310,The enormous success of Free Drones in pushing the Protectorate out of the far south took everyone by surprise. No one dared to hope that such a small cell could accomplish such great a task.,El enorme éxito de los Drones Libres al expulsar al Protectorado del extremo sur tomó a todos por sorpresa. Nadie se atrevió a esperar que una célula tan pequeña pudiera lograr una tarea tan grande.
ldstr.459b6cd18828d452675080a38c93f903,"The entrance, man. Don't you see it?","La entrada, tío. ¿No la ves?"
ldstr.fa56b67a2e1bf3d1a3e0f4bcd02a6416,"The expedition's medical supplies served as a key morale boost for the muties. Even after the supplies ran out, the improvement to their health gave many enough relief to reevaluate their existence.","Los suministros médicos de la expedición sirvieron como un impulso clave para la moral de los muties. Incluso después de que se agotaron los suministros, la mejora de su salud dio a muchos suficiente alivio para reevaluar su existencia."
ldstr.f08e7b560f11d7fa9833e52c6ca2f26f,The extraction of old world junk and its shipment across South Underrail via waterways ensured that the town would survive in the foreseeable future.,La extracción de chatarra del viejo mundo y su envío a través del Underrail Sur por vías fluviales aseguró que la ciudad sobreviviera en el futuro previsible.
ldstr.df1937e75770960dd6b77d805a0cb46a,The field's current state ({0}) does not support the update operation.,El estado actual del campo ({0}) no admite la operación de actualización.
ldstr.c7c3149b8b7c54f59984a949dce217e3,The fire has burnt out.,El fuego se ha apagado.
ldstr.8ae7d3955bfc910a1fb28a31c5b83afd,The fire is getting low.,El fuego está disminuyendo.
ldstr.31581b91d3863e6c82eb428ebc163941,The fire is roaring.,El fuego está rugiendo.
ldstr.3d1f7066e89ebc54f735d940faf3e5ac,The flesh of the High Ones... so opulent.,La carne de los Seres Supremos... tan opulenta.
ldstr.2d43f35cfe76a24a635bdd8ffd0ca169,The four of you come in quite handy for the overall health of the community as relatively quickly you find your hands full with tasks in aiding the further development of the refuge.,"Los cuatro resultáis bastante útiles para la salud general de la comunidad, ya que relativamente rápido os encontráis con las manos llenas de tareas para ayudar al desarrollo del refugio."
ldstr.8c12c23772ae064727c87d096c0081d8,"The frame houses a powerful magneto-inertial confinement and acceleration system (MICAS) capable of confining, compressing and accelerating a dense plasmoid created by the emitter.","El armazón alberga un potente sistema de confinamiento y aceleración magneto-inercial (MICAS) capaz de confinar, comprimir y acelerar un plasmoide denso creado por el emisor."
ldstr.cc824046d93517f7f1d18c554cb513ab,"The gangs, fearing for their future should you and Protectorate unite, embraced Free Drones' mission and began assisting them almost openly.","Las bandas, temiendo por su futuro si tú y el Protectorado os uníais, abrazaron la misión de los Drones Libres y comenzaron a ayudarlos casi abiertamente."
ldstr.2757548a016c7dff28c33e62bc37007e,"The gate leading to Abyssal Station Zero's Research and Development dome cannot be opened with Phil Bridges' microchip implant. Find another way, or another implant.","La puerta que conduce a la cúpula de Investigación y Desarrollo de la Estación Abisal Cero no se puede abrir con el implante de microchip de Phil Bridges. Encuentra otra manera, u otro implante."
ldstr.01b39d143d35453fdd1d0098164bc4fe,The gate won't close.,La puerta no se cierra.
ldstr.f9c9c8a4b0cc8358aef997411e9f1560,The grisly fate of Free Drones haunted your nightmares until the day you died.,El horripilante destino de los Drones Libres persiguió tus pesadillas hasta el día de tu muerte.
ldstr.8081c44248990acf8106822a43497978,The ground's... stretching and stuff.,El suelo... se está estirando y tal.
ldstr.e78dd812a06956484c23c4efb3c78066,The h-hell is t-t-this?,¿Q-qué d-d-iablos es e-e-sto?
ldstr.08e5b586114b5cb42151a4b154ab3a3e,The hell...!?,¡¿Qué demonios...?!
ldstr.617e04fcc135a4b44821b3c64b748b1a,The ignition has already been hotwired,El encendido ya ha sido puenteado
ldstr.9dd2d8d3560ae1c96308122a42cbe4d6,The ignition has already been hotwired.,El encendido ya ha sido puenteado.
ldstr.331e727a365266908d6418832a536f75,"The interference, it's messing with my gear again.","La interferencia, está volviendo a fastidiar mi equipo."
ldstr.b8e115120bf56a92fbedb9591b8cbba7,"The invincible Foundry Guard would eventually recover and re-bolster their numbers, resuming their flawless guard for many years to come.","La invencible Guardia de Fundición acabaría recuperándose y reforzando sus números, reanudando su guardia impecable durante muchos años por venir."
ldstr.2b70dfa12ad24d9aa26126d195c57d40,The k-nife of betrayal... through my heart - a deadly sting...,El c-cuchillo de la traición... a través de mi corazón - un aguijón mortal...
ldstr.e406ccfa4e22508f84738c150f0ce5f7,The last member of Nimble's crew did not outlive the rest of them for too long.,El último miembro de la tripulación de Nimble no sobrevivió al resto de ellos por mucho tiempo.
ldstr.359b3b502b59e05ed6eaba9992bb88ed,"The last person to have seen the gunslinger was you. If he managed to survive his way back or forward, he did so as the last surviving member of Nimble's crew.","La última persona que vio al pistolero fuiste tú. Si se las arregló para sobrevivir en su camino de vuelta o hacia adelante, lo hizo como el último miembro superviviente de la tripulación de Nimble."
ldstr.e8b1c7e05fa6a1c394cc65ad11926e16,The legend of ,La leyenda de
ldstr.b066b0c896e89ec08c0f5f2ba6484624,"The lights turned dim, the villages fell quiet but for an occasional painful cry, and the northern coasts of the Black Sea became redder than they'd ever been.","Las luces se atenuaron, las aldeas se silenciaron salvo por algún que otro grito doloroso, y las costas del norte del Mar Negro se volvieron más rojas de lo que jamás habían sido."
ldstr.b0e39a31c3b71de94c6a5fb89404248b,The list does not contain the provided item.,La lista no contiene el elemento proporcionado.
ldstr.438c9f6c2bde61cc758149cc0bb82d77,The lock cannot be disabled in this way because it's not a mechanical lock.,La cerradura no se puede desactivar de esta manera porque no es una cerradura mecánica.
ldstr.7f47e4dff5d4cf5f36319d8de19c3d57,The lock cannot be disabled in this way because it's not an electronic lock.,La cerradura no se puede desactivar de esta manera porque no es una cerradura electrónica.
ldstr.93e996d9eee7a5bfb32bab5c6d224ea1,"The man in the tank-machine wants his suit. It's in the vault, somewhere on the far side of the hallway.","El hombre de la máquina-tanque quiere su traje. Está en la cámara acorazada, en algún lugar al otro lado del pasillo."
ldstr.4f8fff48fd6737d8b9bd4750e59cea63,"The man in white, Doctor, he treats you well, and gives you food and a place to rest. A place just for you, with no one to fight over it.","El hombre de blanco, el Doctor, te trata bien y te da comida y un lugar para descansar. Un lugar solo para ti, sin nadie con quien pelear por él."
ldstr.2ee1c4b7bb4163666256b5689a940d0e,The method '{0}' attributed with '{1}' expects a single SerializationContext parameter.,El método '{0}' atribuido con '{1}' espera un solo parámetro SerializationContext.
ldstr.f50a49f15da4b36905e4eb31ede1aa13,"The muties do, however, miss their frequent visitor, the Ferryman.","Los muties, sin embargo, echan de menos a su frecuente visitante, el Barquero."
ldstr.6b4bda7e3f3489a92a16e4fefec885d8,"The muties, they are cautious, they look at you, but they still give you food and a place to rest. A place just for you, with no one to fight over it.","Los muties, son cautelosos, te miran, pero aún así te dan comida y un lugar para descansar. Un lugar solo para ti, sin nadie con quien pelear por él."
ldstr.b3800111d33240219e1e8c7a996fe649,The mutilated bodies of sec-troopers and expeditionary staff still serve as a gruesome warning.,Los cuerpos mutilados de los sec-troopers y el personal expedicionario aún sirven como una advertencia espantosa.
ldstr.36f00770c9bf4f088e3686784394ef48,The new Invictus rises!,¡El nuevo Invictus se levanta!
ldstr.e894288f4a9a6ab3ea3e829f7a99cf5e,The news of South Railroad Outpost falling to the Free Drones took everyone by surprise. No one dared to hope that such a small cell could accomplish such a task.,La noticia de la caída del Puesto de Avanzada Ferroviario Sur ante los Drones Libres tomó a todos por sorpresa. Nadie se atrevió a esperar que una célula tan pequeña pudiera lograr tal tarea.
ldstr.023a233b1fa7952049f468eb93ed6885,The object already exists in the object ID dictionary.,El objeto ya existe en el diccionario de ID de objeto.
ldstr.563d2e643d9c227ce117453515914652,The one and only* ,El único e inigualable*
ldstr.b1f9b53fedd4d28733b5a39a4d3d1664,"The one they call Frank, you like him the most.","El que llaman Frank, es el que más te gusta."
ldstr.9f20164a01bd79234e902978893f0a3a,"The peace brokered with Rathound King and flooding of burrowers ushered a new time of peace and prosperity for Camp Hathor. A life of a Hathorian was still a hard one, but it was a peaceful life.","La paz negociada con el Rey Rathound y la inundación de excavadores marcaron una nueva época de paz y prosperidad para el Campamento Hathor. La vida de un hathoriano seguía siendo dura, pero era una vida pacífica."
ldstr.6508317716cd1d29d766e3befaab8c44,The peace brokered with the Rathound King didn't last long.,La paz negociada con el Rey Rathound no duró mucho.
ldstr.cfb65adc1180d032b51899801bc126f3,"The price of this, of course, was Rail Crossing giving up its independence and integrating into the United Stations.","El precio de esto, por supuesto, fue que Cruce Ferroviario renunciara a su independencia y se integrara en las Estaciones Unidas."
ldstr.5fb296cba109259065ba394f8591447f,The pull handle broke off!,¡El tirador del mango se ha roto!
ldstr.da9e26ede3d0643191aba1b6989d0e8b,The race finish is almost there for *,La meta de la carrera está casi ahí para *
ldstr.0836f7edfc90a4a06146d3807a3d99d5,"The recent events had little impact on the small mutie community, as turbulent as they were. Their existence simply continued.","Los acontecimientos recientes tuvieron poco impacto en la pequeña comunidad mutie, por turbulentos que fueran. Su existencia simplemente continuó."
ldstr.c1d999d09f5424264205d5fc7c8ca37e,"The repairing of the generator improved the quality of life greatly in the mutie refuge, and not only in a practical sense. The bright-shining lights, it seems, illuminated their views on their existence as well, and helped them reevaluate it.","La reparación del generador mejoró mucho la calidad de vida en el refugio mutie, y no solo en un sentido práctico. Las luces brillantes, parece, iluminaron también sus puntos de vista sobre su existencia, y les ayudaron a reevaluarla."
ldstr.d074b9110387296ed69ea2b88444eb34,"The same greedy temperament that facilitated their unification now made them turn against one other. Not even Captain Grim himself was able to rectify this. His assassination meant the end of the Grim Jetters, which fragmented into smaller crews whose infamy was like a drop in the sea of their former glory.","El mismo temperamento codicioso que facilitó su unificación ahora les hizo volverse unos contra otros. Ni siquiera el propio capitán Grim fue capaz de rectificar esto. Su asesinato significó el fin de los Grim Jetters, que se fragmentaron en tripulaciones más pequeñas cuya infamia era como una gota en el mar de su antigua gloria."
ldstr.707347d77309e5145594666487ea7722,The same greedy temperament that facilitated their unification now made them turn against one other. The Grim Jetters fragmented into numerous small crews whose infamy was like a drop in the sea of their former glory.,El mismo temperamento codicioso que facilitó su unificación ahora les hizo volverse unos contra otros. Los Grim Jetters se fragmentaron en numerosas tripulaciones pequeñas cuya infamia era como una gota en el mar de su antigua gloria.
ldstr.a4f63ccb2021fcd37b118bba9857c5de,"The sewer obstacle now lies in ruins but not without its toll. In the same time, it makes you feel... drawn closer to something.","El obstáculo de la alcantarilla ahora yace en ruinas, pero no sin su coste. Al mismo tiempo, te hace sentir... más atraído por algo."
ldstr.6f994a3546936283d525012b194dca5c,The signal is coming from nearby.,La señal proviene de cerca.
ldstr.a73eb35c5d460996ae407430d7bd1754,The signal is coming from somewhere above.,La señal proviene de algún lugar de arriba.
ldstr.abe98aee4f3ab1776b20b421a9bd4c3c,The signal is coming from somewhere below.,La señal proviene de algún lugar de abajo.
ldstr.d94b16046d241dc317687cf341b8823c,The signal is coming from somewhere far below.,La señal proviene de algún lugar muy abajo.
ldstr.06ca1a3a189d771f14e5d6b649a8c899,The signal is coming from the north.,La señal proviene del norte.
ldstr.cfa3060a3d825194d97cf5d68df856f9,The signal is coming from the northeast.,La señal proviene del noreste.
ldstr.f96c8c6a4cb414bf58d2757ddc94b0ef,The signal is coming from the northwest.,La señal proviene del noroeste.
ldstr.7d3d80b944a0a1a3cdeb930ce7fe7e5e,The signal is coming from the southwest.,La señal proviene del suroeste.
ldstr.56785dcc7795094457cca5d43614913e,The signal is coming from the west.,La señal proviene del oeste.
ldstr.043d7e85f2cecbcda87498f2c7583182,The smell of burning insects always brings me back to the famous match where Deathray obliterated forty bugs with his arm-flamers.,El olor a insectos quemados siempre me trae de vuelta al famoso combate donde Deathray arrasó con cuarenta bichos con sus lanzallamas de brazo.
ldstr.3470f7683794eb9162989bb0567c0762,The stage was set for war.,El escenario estaba listo para la guerra.
ldstr.4ad4e7ef759b5b17c08d63b1f25b654a,The statues found in and outside NFT facilities are in fact latent bots which possess combat abilities to varying degrees. Perhaps some can be used in bolstering the camp's defenses.,Las estatuas encontradas dentro y fuera de las instalaciones de NFT son de hecho bots latentes que poseen habilidades de combate en diversos grados. Tal vez algunos puedan ser utilizados para reforzar las defensas del campamento.
ldstr.a405211c489078803565435c0a6c3abd,The stream does not contain a value for field name '{0}'.,El flujo no contiene un valor para el nombre de campo '{0}'.
ldstr.93853dc22a0ecbcacb63331492e228e2,The stream ended prematurely.,El flujo terminó prematuramente.
ldstr.30f5dab37f51467a2a9c1415b361b0ee,The stream is not properly structured. Expecting Type or TypeRef,El flujo no está estructurado correctamente. Se espera Type o TypeRef
ldstr.e3a9887e5e60318f8d4c9846d99a2201,"The stubborn miners refused to collapse the passages, fearing the whole city would be permanently out of work. The Beast eventually broke through and entered the city proper, followed by a swarm of bladelings.","Los mineros obstinados se negaron a derrumbar los pasajes, temiendo que toda la ciudad se quedara permanentemente sin trabajo. La Bestia finalmente irrumpió y entró en la ciudad propiamente dicha, seguida por un enjambre de bladelings."
ldstr.1af4d9ecbd45ebef30c07f73006d4773,"The submarine you discovered at Blistering Shores uses the Course automated docking system to guide the submarine to a facility's submarine docking bay. For this to work you'd need docking coordinates, and - due to the submarine's damaged thrusters - a means to tow it to the chosen diving location.","El submarino que descubriste en Costas Ampolladas utiliza el sistema de acoplamiento automatizado Course para guiar al submarino a la dársena de submarinos de una instalación. Para que esto funcione, necesitarías coordenadas de acoplamiento y, debido a los propulsores dañados del submarino, un medio para remolcarlo hasta la ubicación de inmersión elegida."
ldstr.712e2906ce7b523b8d86b666a3ec23b7,The supplied zone ('{0}') was not registered as locale zone with Timelapse Playfield Manager.,La zona suministrada ('{0}') no se registró como zona local con Timelapse Playfield Manager.
ldstr.f1fdb22eb4fc3d2524054333e487f059,The third place iiiiiiiiiiiis: *,El tercer lugar eeeeeees: *
ldstr.2ba737206c4361910a31b62df2b263f8,The third place is taken by: *,El tercer lugar es para: *
ldstr.ef7ceb57e5b8b57b8327fc16bedb90c2,"The two of you, now joined with the refugees, have a monumental task ahead of figuring out a way to combat your common curse you've been afflicted with, or at least, learning to live with it.","Vosotros dos, ahora unidos a los refugiados, tenéis una tarea monumental por delante para encontrar una manera de combatir vuestra maldición común que os ha afligido, o al menos, aprender a vivir con ella."
ldstr.02130981454a57e10071b9d581cd11b3,The type '{0}' does not offer a default constructor.,El tipo '{0}' no ofrece un constructor predeterminado.
ldstr.98e9d59908f8238447ce072a867069fd,"The type '{0}' implementing ISerializable doesn't contain a serialization constructor with parameters SerializationInfo, StreamingContext.","El tipo '{0}' que implementa ISerializable no contiene un constructor de serialización con parámetros SerializationInfo, StreamingContext."
ldstr.3ae83beefb0460363f5530e75785d0f1,The type '{0}' is not an IObjectReference implementation.,El tipo '{0}' no es una implementación de IObjectReference.
ldstr.b3d29933bcaf599d5582e93a4621ce9b,The type '{0}' is not marked with SerializableAttribute.,El tipo '{0}' no está marcado con SerializableAttribute.
ldstr.465e39ebbe47b3d490a8d4a2498cf909,The very few who observed this post-expedition period from up close thought an old saying described it best - that broken bones do heal stronger.,Los pocos que observaron de cerca este período posterior a la expedición pensaron que un viejo dicho lo describía mejor: que los huesos rotos sí se curan más fuertes.
ldstr.0e4e3af8fa44bb37e49755bdd6bb03ef,The void beckons me...,El vacío me llama...
ldstr.fb3a8808ebbaa016fa90d586a5d66c84,"The way is clear. I'll be headed back to JKK, meet me there when you're done.","El camino está despejado. Volveré a JKK, encuéntrame allí cuando termines."
ldstr.d6495ca1205c039db2e674382d08c67c,The will of steel!,¡La voluntad de acero!
ldstr.ffdfe62f540e16803beb2ed32d214c95,Their thoughts - clear and brisk waters from ancient glacial currents.,Sus pensamientos: aguas claras y rápidas de antiguas corrientes glaciales.
ldstr.504646da631e59324decd904d806e37c,"Their victory was short-lived, though, because not long after that, Free Drones launched an attack at South Railroad Outpost above and pushed the Protectorate out of it, blocking their main connection with the rest of their forces in Core City and the North.","Su victoria fue efímera, sin embargo, porque no mucho después de eso, los Drones Libres lanzaron un ataque en el Puesto de Avanzada Ferroviario Sur de arriba y expulsaron al Protectorado de él, bloqueando su conexión principal con el resto de sus fuerzas en Núcleo Urbano y el Norte."
ldstr.8ccd8496f67ce1b9d99a5d28659d44ed,"Then one day, the disappearances suddenly stopped.","Entonces, un día, las desapariciones cesaron repentinamente."
ldstr.6903f617f6592e3da26954e77714d569,There doesn't seem to be any way to wind the drum,No parece haber ninguna manera de dar cuerda al tambor
ldstr.2dc711f6eea0f8cd43ff904ae153be7b,"There is a disabled repair bot in the room housing the mechanism operating one of the gates in the area. If you can figure out a way to fix it, it might prove useful to you.","Hay un bot de reparación deshabilitado en la habitación que alberga el mecanismo que opera una de las puertas de la zona. Si puedes encontrar una manera de arreglarlo, podría resultarte útil."
ldstr.54e7cfaf3879874f43abf5ac9c04ee38,There is no hope...,No hay esperanza...
ldstr.62460810d6a33871e69032450a854f94,There is no point to this...,No tiene sentido...
ldstr.e2bcb6c395f57dad5fe02a94a9f6e977,There is nothing special about this area.,No hay nada especial en esta zona.
ldstr.3c93999a483ca28abb23d0f045166c53,There is nothing wrong with *,No hay nada malo en *
ldstr.083f435907b35109e30e23e1fb09c326,"There is some kind of an expedition at the Black Sea, and it seems like you've missed the opportunity to join in. Find out what they're after.","Hay una especie de expedición en el Mar Negro, y parece que te has perdido la oportunidad de unirte. Descubre qué buscan."
ldstr.bf9fcc7e54ab182170744b6bde3427ab,There it is. Lovely.,Ahí está. Encantador.
ldstr.00bc0b26f53b23b3680e5eaf7d6bdbb4,There seems to be some strange organic mass covering the large gate leading to Tchort. Find a way to remove it.,Parece haber una extraña masa orgánica cubriendo la gran puerta que conduce a Tchort. Encuentra una manera de quitarla.
ldstr.c3c08ac14c6effce2709e5fe13c75e71,"There was a single survivor, however, the leader of the expedition himself, Doctor Edward Oldfield, who survived the onslaught in a cell in Port Ceto.","Hubo un solo superviviente, sin embargo, el propio líder de la expedición, el doctor Edward Oldfield, que sobrevivió al ataque en una celda de Puerto Ceto."
ldstr.471cfa60a3d2390c5fff510e7f7753c9,"There was a single survivor, however, the leader of the expedition himself, Doctor Edward Oldfield. He returned to North Underrail after the Core City blockade was lifted, empty-handed but with a great burden on his conscience.","Hubo un solo superviviente, sin embargo, el propio líder de la expedición, el doctor Edward Oldfield. Regresó al Underrail Norte después de que se levantara el bloqueo de Núcleo Urbano, con las manos vacías pero con una gran carga en su conciencia."
ldstr.7c1a1691b2da811eb85c5350ccc7eac9,"There was a single survivor, however, the leader of the expedition himself, Doctor Edward Oldfield. He returned to North Underrail after the Core City blockade was lifted. He had the Acorn, but also a great burden on his conscience.","Hubo un solo superviviente, sin embargo, el propio líder de la expedición, el doctor Edward Oldfield. Regresó al Underrail Norte después de que se levantara el bloqueo de Núcleo Urbano. Tenía el Bellota, pero también una gran carga en su conciencia."
ldstr.777e6639f5bad53b605685cf75d155a3,There we go.,Ahí lo tienes.
ldstr.633e0eeea24e803b166ec1fe361445a5,"There you go, you got the hang of it. Use what you've learned well.","Ahí lo tienes, le has pillado el truco. Usa bien lo que has aprendido."
ldstr.321a4136a79aef51b4c4e23c1c411cdd,There you go.,Ahí lo tienes.
ldstr.f309d1cb940ede709204668961d40a6f,There's more...,Hay más...
ldstr.24626a1fa7f619186a110352eb0fb854,There's my desk. There's my workshop and sleeping quarters.,Ahí está mi escritorio. Ahí están mi taller y mis dormitorios.
ldstr.651780bf9bb30f2e2e013f6f256c93de,There's my ol' sofa. My fridge!,Ahí está mi viejo sofá. ¡Mi nevera!
ldstr.c6f9a890d0f9f6b251d924b61be46a53,There's no turning back now.,Ahora no hay vuelta atrás.
ldstr.61e68e60c447d2f98b8a673e37fd2371,There's nothing for energy core to power.,No hay energía para alimentar el núcleo.
ldstr.30b10134e47826482d058959b52799f3,There's still a chance!,¡Aún hay una oportunidad!
ldstr.0c8ae423d8784042ee4f369b13b67c50,"There's work to be had at the eastern section of the Core City docks. Apparently, it's an expedition of some kind. You should find out more about it.",Hay trabajo en la zona este de los muelles de Core City. Parece ser una especie de expedición. Deberías informarte más al respecto.
ldstr.85fed3a4df6539abfd74ab8e387b1ba8,There. ::wheeze:: You're good to go.,Listo. ::jadea:: Ya puedes ir.
ldstr.829ae2edcec3affb74350753068e74eb,There. The equipment's ready.,Listo. El equipo está preparado.
ldstr.ff3a4086b27002216f4b509cf0c3ebd9,Thermobaric Launcher Grenade,Granada de Lanzacohetes Termobárico
ldstr.999388de64c1e7f07f0bdea1dc7f004d,Thermodynamic Destabilization,Desestabilización Termodinámica
ldstr.ca739b8560baf2c04aed1fee4e7f0622,Thermodynamic Detonation,Detonación Termodinámica
ldstr.888e5fb41232b54536a397799469a750,Thermodynamicity,Termodinamicidad
attr.888e5fb41232b54536a397799469a750,Thermodynamicity,Termodinamicidad
ldstr.0453a1a63c99335679d0864f036fdf4b,These boots are made of leather,Estas botas son de cuero
ldstr.6696e8e646fe625b65287e718b127e84,These boots are made of unknown metal alloy.,Estas botas son de una aleación de metal desconocida.
ldstr.b758e065ce85cb41d69f0f33b75009af,These boots are made of {0}.,Estas botas son de {0}.
ldstr.430bfe7699adfff72954acea5028ace1,These goggles contain a pair of {0} and {1} module.,Estas gafas contienen un par de módulos de {0} y {1}.
ldstr.061a1a58f48200a80b34539310465e7d,These goggles contain a pair of {0}.,Estas gafas contienen un par de {0}.
ldstr.68da787f6524580959f31de348e5f1d2,These greaves are made of unknown metal alloy.,Estas grebas son de una aleación de metal desconocida.
ldstr.b43128e715988fed58837c6e10b83702,These greaves are made of {0}.,Estas grebas son de {0}.
ldstr.ca0515915b8161e5f4ae019e7eaacf3f,These hoppers are crazy!,¡Estos saltamontes están locos!
ldstr.538a71bee9bbf8e325729169fc6b49e3,These matches are as hardcore as they can be. Arena never fails to quench our thirst for blood!,Estos combates son de lo más extremo. ¡La Arena nunca deja de saciar nuestra sed de sangre!
ldstr.209146d38f97b07ec54437ff95c8a3f0,"These never happened, though, as the Grim Jetters suffered a swift and unexpected eradication. And with it, a great threat to Black Eel control over the waterways was removed, solidifying it for years to come.","Aunque esto nunca ocurrió, pues los Grim Jetters sufrieron una rápida e inesperada erradicación. Y con ello, se eliminó una gran amenaza al control de los Black Eel sobre las vías fluviales, consolidándolo durante años."
ldstr.7ec330dca8b474adcac3466f05089549,These tabi boots are made of leather.,Estas botas tabi son de cuero.
ldstr.618e1c537431fcb93a7218a60830cdf4,"These two gladiators are sure to entertain everyone in the Arena, as well as those watching us over ArenaNow!","¡Estos dos gladiadores seguro que entretienen a todo el mundo en la Arena, así como a los que nos ven a través de ArenaNow!"
