Variable,Original,Translation
ldstr.ea0db77cfe60ccbeb691b2987519bdf3,Woohooo!,
ldstr.62efb9ec331e364b96efe68c8b03ca20,Worker,
ldstr.e7dc3df5d7521bc12dc1c89175d053fd,Would you guys keep it down?,
ldstr.f3d90fc17f47bab173cfa1a29bd8179c,Wounded Black Eel,
ldstr.da3caa23765f2cbaf5c928b12bde8f45,Wounded Man,
ldstr.d41d8c4d7ec7de29581b613eeb628e61,Wrestling,
attr.d41d8c4d7ec7de29581b613eeb628e61,Wrestling,
ldstr.21d81d641d15f725436083ef6c8ceaec,Wristblade,
ldstr.36eafb767b53e42476b925ad6d6b1179,Wristblade Stab,
ldstr.0ebb3ae53e8e2970a495736684767c63,XCopy took: ,
ldstr.97602c5d69c22bdb1591f36658fbf5c2,"Ye ain' bad, but ye ain' good enough, banga.",
ldstr.cc060c04140b77823821ca2669a2628e,"Ye saw dat, eh? BEAT DAT!",
ldstr.158d7433ee6d64a01045247b20a810fc,"Yeah, I better wash my clothes.",
ldstr.87d35b139c7025bdb84a1a41d5860303,"Yeah, sorry, man. Follow me.",
ldstr.431a18ed041041e2ac312c5b57ee6961,Yeeeah!,
attr.13a7a219f971512ebec62e4b689ab603,Yell,
ldstr.13a7a219f971512ebec62e4b689ab603,Yell,
const.13a7a219f971512ebec62e4b689ab603,Yell,
ldstr.cca3e71d180d184baab927fdd0320cb4,Yer turn.,
ldstr.8e46c08be344a3cb6f55156ed47cf219,Yer... pretty good.,
ldstr.93cba07454f06a4a960172bbd6e2a435,Yes,
ldstr.d0bdab2210332dae92ec020f959417cc,Yes and stop asking,
ldstr.9c3b984ff55f41a93341248266272cf9,Yes... *Yes*!,
ldstr.3167f6370e00a2b19352a4aead83e489,Yes... Yes... I understand.,
ldstr.cae8d14edd025e72c59dbab6f378c95a,You,
ldstr.c54b75bcb4b1026a45eb3aa043f036e7,"You are a mutant. Memories are growing distant, thinking slower, emotions wild... Find someone who can help you, if such exists.",
ldstr.faba9261691fef118916e3cc6bf434f7,You are carrying so much junk you cannot move. You are also potentially suffering action point penalties.,
ldstr.bffa395aee3d9a8671695f27363c3781,"You are carrying too much stuff and are suffering movement speed, movement points and possibly even action point penalties.",
ldstr.52a6951f6265ab78ae31d16fbbb2d87b,"You are carrying way too much stuff and are suffering movement speed, movement points and possibly even action point penalties.",
ldstr.c810847a0469caf6a6c775a9cf4240bf,You are currently in ,
ldstr.ccd9bc9c00213ee4f0f9e1ab5f26653a,"You are going to need some help if you want to learn more about the Foundry mine creatures. Find an expert biologist and bring him either samples from or, if possible, the creatures themselves.",
ldstr.a618e28202d7e7ed8ee2fc3338fe0440,You are too far away from the charges.,
ldstr.78d86f3396e5b3a32991b07981592f52,You can catch no signal here.,
ldstr.28a5319d75832ab1400c4a502643a337,You can do it!,
ldstr.411514c408c569e3f8aab8dda19ae5d2,You can't pass the authentication check during the bioscanning procedure at the Joint Security Headquarters. It seems like you need to find a way to retain the microchip implant when removing your items...,
ldstr.d1c67761962c2bb804647a0cdea0c654,You cannot craft items in turn-based mode.,
ldstr.658b1b3c4e07ae91e8e667c2f65a6744,"You cannot delay the inevitable! Our cause will come to fruition! And if that means we all die, so be it!",
ldstr.e255d5dbd4499ae50df70d2d18b42e86,You cannot operate a fishing rod with those appendages.,
ldstr.fd67a9c27b8ea0bc8ef860e00061244e,You cannot pilot anything with those claws,
ldstr.010a481c8e67262b3eb269f162cb5bfc,You cannot pilot anything with those claws.,
ldstr.2ff5cd3b869657a2bafdc67dd1bdb233,You cannot save the game at this time.,
ldstr.567da9fa5d4d36758bfd09faa711fcd3,You catch a faint signal from somewhere to the northwest and above.,
ldstr.88e648fcc60b18ea6774cbc43f118ef0,You catch a faint signal from somewhere to the south and below.,
ldstr.114c82cf38ee2fec7699a5861b3797a3,You catch a faint signal from somewhere to the west and above.,
ldstr.46b8cc73e9c17509efee9838df77bcb8,You catch a strong signal from somewhere above.,
ldstr.8fe66e602d5a55ec4104def0e3e4988a,You catch a strong signal from somewhere below.,
ldstr.b8df8f78d7f132532b8b3b633f2d6ef1,You catch a very strong signal from somewhere nearby.,
ldstr.59c1607c9c09631ddb96414eca37c775,You closed the ventilation shaft.,
ldstr.466dd0e724c0cf78b633252a021a757f,You discover ,
ldstr.541b8bd69f65e57f49c56e01485de614,You discovered ,
ldstr.ed436380ec65a22c2ff77a1cb338c47c,You do not have the key to the ignition,
ldstr.f5684e46dd4447994b1b0b8f8c14d258,You fail to learn anything new from this oddity: {0}.,
ldstr.2b04abb2b6dc478f90021f19e713bd2a,"You feel content. It's calm here, even with all of these people. There is always food.",
ldstr.b71c45c788b6b2806039de156a8ccef3,You find yourself on a small isle in the middle of a lake with no recollection of how you got here.,
ldstr.ba1de865023d9fd622399632b1c1c2c7,You forced the ventilation shaft open.,
ldstr.fad928a1a35002c1c62ae2c4eded47e8,You found evidence that Evelyn Ingram is a serial murderer. You should report her to the authorities.,
ldstr.af1b05d99d443af489c090dc769902e7,You found nothing unusual,
ldstr.8680f3ccb3a0cb1de1d373d2a6df856e,You found something,
ldstr.ce30fe711d28637f479b79692e5737d2,"You found your way inside, but never managed to find the command. After seeking what you wanted, you left the base for good.",
ldstr.684b43136111efd7cabef08e34f9f018,You got something?,
ldstr.18899a4a71a4fe3f275a049944bebdc7,"You have been assigned to investigate the West Storage Depot, a storage facility located at coordinates B7, in order to find a working A-RFID microchip; all NFT personnel have been implanted with these, most commonly in the right hand. Report either to Chief Briggs or Professor Oldfield once you've found it.",
ldstr.85206e3a6e6171078edea9aa955014ed,You have been caught pickpocketing!,
ldstr.7554cc513e2625bf2677ced5bcd6bfe0,You have been repaired. Maintain your body well.,
ldstr.047ca705e2dfe605568a75658a5b1f45,You have downloaded a new blueprint: {0},
ldstr.570304b3f1f41b4b6954cc1be0b4a44a,"You have found your sanctuary, the mutie refuge, deep within the Black Sea. With memories fleeting away, you can only hope that the pain and suffering you endure will follow suit.",
ldstr.5f1938be8e0d3126d042d1b9045c34ad,You have restored the power to Kharon's facility.,
ldstr.51c0f73cf32a60d5506b42ca6b65718f,You have unlocked secrets of fusion weaponry.,
ldstr.3eebaca5276d153a547f60557dfa6611,"You know him, you love him! It's the Surgeon!",
ldstr.9e49303cefbf2ab723df62e6d9e4450e,"You know, I can really sense the chemistry between these two gladiators. ::Laughs.::",
ldstr.9fb90ac2de50b3a33b6f70504dc90a68,You lift the creature to the ventilation shaft and it quickly grapples and squeezes through.,
ldstr.f50392cdfb243b6b87c9b635c086cb22,"You love them both - but one must fall today in a glorious bloodshed that will, without any doubt, be remembered!",
ldstr.504f0d20e7d591a47e9fc424e354a120,"You managed to convince Rathound King to negotiate with Camp Hathor, but he wants you to be the negotiator. Talk to him and Edgar and try to work out a truce between them.",
ldstr.bc11339cb6f19c6bf5fd5047473ba0d2,You memorized the way back? Me neither.,
ldstr.7aa7569cf6f0cfc9479b6d2e729b9c0f,You must add an energy core.,
ldstr.9d51680cb905a7d0cd90632c5bc1f313,You must assign all feats before continuing.,
ldstr.4381faa01a437751731924aecc645e78,You must assign all specialization points before continuing.,
ldstr.5f081a23ba6c60dcd3431a655e9f34a9,You must descend to become exalted.,
ldstr.b759f131fb6808676883c62d3b02d0e1,You must enter character's name.,
ldstr.4d3dbbb289dcddba52a25b21fe5004dd,You must place it below the arc furnace.,
ldstr.fb813ce4805835c51a93a246ed2a0d1d,You must plant this in the cavern below the Old Junkyard gate.,
ldstr.269c6ed09d43ded014b1cbcfebda3006,You must spend all base ability points before continuing.,
ldstr.2ffb4fe5e37a7f0acb0d0a1bfda75f80,You must spend all skill points before continuing.,
ldstr.41b6d0ebe6f64a12891bb2d5333de4a6,You need a vessel to descend to.,
ldstr.d080df8ce44c1fec31c4ab58952cafec,You need regular steel to create pellets with this mold.,
ldstr.dc3635fdb9893fb4e7e98ba80d84041e,You need to get out of there and fast.,
ldstr.efa38b1c85520b826712655ea5de0de3,You need to load the furnace before you can use it to kill the Beast. (Find 30 impure chromium blades),
ldstr.9fe6050cec193204836c848f60c9424d,You need tungsten steel to create pellets with this mold.,
ldstr.be567aae20aba1c171efa3ac7c4a98cf,You never discovered the purpose or meaning of the medallion they gave you.,
ldstr.43116810987f906981075e0c3e9b40cf,You opened the ventilation shaft.,
ldstr.ab6de0b09a9e1d23e7cafd1db60d75ca,You picked up a spear.,
ldstr.3abaeca9f640797893717b1273f565b2,You plant the explosives on the cavern ceiling.,
ldstr.aca62c761059c8ff1aed6c079583a66d,You purchased a mechanics workbench from Travis in Rail Crossing. Go to Core City Housing Corporation and have them transport it to your house.,
ldstr.bce8884b41bbb70cdc8d8d98da82255d,You purchased a tailoring workbench from Fredd in Camp Hathor. Go to Core City Housing Corporation and have them transport it to your house.,
ldstr.2fbd726866ffdcae63008d6c548c8c85,You purchased a workbench for chemistry and biology from Fixer in Junkyard. Go to Core City Housing Corporation and have them transport it to your house.,
ldstr.dea994aa1dd38e52be7655602c014036,You purchased an electronics workbench from West in Foundry. Go to Core City Housing Corporation and have them transport it to your house.,
ldstr.c25bd33700ba3be9f3e3db8b7a8e0b3e,You put the creature on the ground but it quickly skitters back up your leg and into the pocket it previously claimed. It doesn't seem to want to stay here.,
ldstr.0f8abbe04f337b68523b1bdf31a8a31b,"You put the creature on the ground but, finding no ventilation shafts, it quickly skitters back up your leg and into the pocket it previously claimed.",
ldstr.cb684e4cc8ea553ff10e013b6f61b8f4,"You put the creature on the ground, but you're seen doing so. Startled by the impending conflict, it rushes away off to the nearest crack in the wall and disappears into it.",
ldstr.271a8d4608fe16a4b52591db4b3360e3,You release the little bugger and it skitters away into the darkness.,
ldstr.e16d6d39eee9cfb83667499da88837db,You revealed that Alvin Bate was a spy working for the Protectorate.,
ldstr.f2129710a9b580258bbf0518dafb0f3a,You seem far more comfortable in vents than a person ought to be.,
ldstr.789d551f1739e94e10fa2f8b3b7b2b7f,You shouldn't be here...,
ldstr.e3c472f60bdb976bbdff7cfe9cd24117,You stumbled upon a sequestered military compound in the dark territory between South and North Underrail.,
ldstr.665b276933f01e75537184315a2400d0,You successfully pickpocketed an item.,
ldstr.b3e84ebf3ee7f2722d6a8d74065d6fcb,You thought you could sneak past me and MURDER Father? DESTROY Arke?,
ldstr.30866b4045676536bacbf3de09d5b85e,You told Chief Banner about the potential murder situation between Olivia and Nicolas.,
ldstr.b2aef2a5ec8fe784f084a0f84816235e,You vowed to yourself not to rest while there are still Protectorate boots in the South.,
ldstr.caa1a76e45ccd2ef8601a4117e068a35,You walk through the echoing building littered with dead bodies. There is not a living thing inside.,
ldstr.fe766d8afe71f6ec3a5d283ef4234b88,You wanna lose a finger?,
ldstr.78b8048358f6a083f8126abcc9ca8ad5,You were not strong enough to force the ventilation shaft open.,
ldstr.d5323e303c1740f3f12e1e5f1185be52,You will know what agony a god can inflict.,
ldstr.2aaebda9555d362c2b23c22fece13d49,You're alive. Enjoy it while it lasts.,
ldstr.0df4395ba1f4509fdd9dfdf960361dd9,You're already piloting,
ldstr.e0c59c13d41b5f0127f0851eea37e2aa,You're going to need a bigger jet ski.,
ldstr.d5a893fe650aed643e001f8d24649c31,You're good to go.,
ldstr.329d9b7797a0585c37cf5cf99892e34e,You're in for a bloody treat as soon as I find you!,
ldstr.229d461f3f2f1ede21e68d3be7a335f5,You're unable to climb on the vehicle at this point.,
ldstr.f16f33b292a93d872438c8eb6b2e3002,"You've been fired from the Black Sea Expedition. However, there's nothing preventing you from continuing to discover the secrets of the Black Sea, hired to do so or not.",
ldstr.e9830bb35fbd24bfb6eae619e5695de6,You've been hired by Buck Nimble to help him find the coveted alternate route to North Underrail. Protect the crew and the railcar named Marjorie.,
ldstr.3629a44fdb4503fb291a95dcb0cf16cc,You've bumped into another character and stumbled out of stealth.,
ldstr.ccd9b44a796697202b4f53de2a726b77,You've discovered a microchip implant encoder inside Nexus of Technology. Perhaps you can somehow use it on Phil Bridges' microchip implant.,
ldstr.11eac018d38b64036c2efa528ff04289,You've discovered coordinates to several other facilities on a console inside Crimson Meadow Horticulture Center.,
ldstr.ceff74dd4e8ae4c99a14a1762f9ca4de,You've discovered coordinates to several other facilities on a console inside the Arch Keep.,
ldstr.320604688c36a9b9ac9d337a9a369dde,You've discovered functional naval mines which could be deployed around the camp island. You only need someone to ferry them there.,
ldstr.486ee951473f614e4be0683e3aff60b4,You've discussed some really advanced battery stuff with Harold. Where did you learn all this stuff?,
ldstr.fd25005c7c414303bd2e988577e428d8,You've finally arrived...,
ldstr.c6e3eb98b2e597182d5a5e0302f05351,You've found a microchip implantation/extraction unit in the Lemurian Health Center. Find out if it's still functional.,
ldstr.ab4d9a14aa876aabb0eca83b6f31fb34,You've found a ring with the initials JR engraved in them in an abandoned water treatment plant near Junkyard. Someone might want this...,
ldstr.76794388af4cb5932cf0fc4855f50e37,You've found a way to activate the Arch Keep's defense turrets.,
ldstr.e679ad92699c848b5e1fe9e41cd1abc8,"You've found an old, severed arm in whose glove you feel something solid to the touch, right between the index finger and the thumb...",
ldstr.e0383a1c0826f3248664378a8419a119,You've found the Acorn - but not a way to open or use it. You can hand it over to someone who perhaps can... or you could keep it for yourself.,
ldstr.c9eaa58cbf4920b69e6c4bcc80ea031d,"You've implanted Phil Bridges' microchip implant into your arm at the Lemurian Health Center. You're inseparable, for now.",
ldstr.990f093b3155b680f3f4dfed0e856682,"You've learned that something called the Acorn (ACoNR) may exist somewhere in Lemuria. While you don't know exactly what it does or looks like, it does seem to be rather important...",
ldstr.13fb0521a127a00710ec95a3c32b6fe5,You've located a submarine in one of the Black Sea facilities. Perhaps it could be used to explore the sea's depths.,
ldstr.a210bbf30f615e5a2f2ac9c8d75dcb9a,You've obtained Abyssal Station Zero's two-dimensional geographic coordinates (L2) as well as the docking coordinates for the Course system (020 476 118 263 2115).,
ldstr.11ad3fb29e0c24f82c0a681ab20609f6,You've studied the map of the dark territory north of Upper Underrail.,
ldstr.babb11df39d3bd8aeb6021e0226adc54,You've teamed up with the Gunslinger. Help each other survive this ordeal.,
ldstr.c9ae7a0719da80bdaebfe33e545e395c,You-yer as dumb a-as a bent R-RAIL... Got cobwebs in your head...,
ldstr.2bab2b423afcd07cae58ce876aac6e58,Your actions have provoked hostilities.,
ldstr.910da35520685556a9b3642cce2fa520,Your attacks deal additional {0} damage twice.,
ldstr.acda71aba382bb8108de2d9e16f5c3ca,Your attacks trigger a special cap that {0},
ldstr.03a6475a1aafbaea9baef137b8915628,Your character cannot equip or unequip armor suit while in stealth or while stealth mode is on cooldown.,
ldstr.39d6e72c922167434eb3120fd82ea823,Your character does not meet the requirements to unlock this psionic circuit.,
ldstr.6be49e381522b90e011990f068aaa4e0,Your character has earned enough experience to advance a level.,
ldstr.c2479b73e07519812981d5e790dfb2cd,Your character is currently not in a condition to equip or unequip items.,
ldstr.2faf3a6f5aa1b5931bc4fd09bf3c7eb0,"Your character is fully focused, which makes them more effective in ranged combat. Focus is lost when you move.",
ldstr.77139ccc0a7d2e30527c4c8c81d2968f,Your current weapon has degraded from extensive use and will suffer reduced precision until repaired.,
ldstr.f8780a1fc0684d87f29cdcd89d87f34a,Your current weapon has heavily degraded from extensive use and will suffer greatly reduced precision until repaired.,
ldstr.d9541871f0cf303646d97116d367cb23,"Your journey to North Underrail has come to a screeching halt. You're going to need help navigating back home through the labyrinthian dark territory, and Marjorie is the best place to start looking for the solution to that problem.",
ldstr.8a149eeb67bda17d94017b411d4879d0,Your reckoning has come.,
ldstr.49b4045786313a539bcbea3de2b32fe1,Za schto gu drgazrdisch?,
ldstr.7195d96993b600b664e3b2044cdbec07,"Zap tried, but he ran out of batteries!",
ldstr.6fa18c68a4aafd6cfe0cd0daf7ae03e1,Zap! ,
ldstr.b093143fbee3b4be2a00f5abb8b180b1,Zone Rats,
ldstr.c021d65e452a2745e44c8691d16dd876,Zone transition failed.,
ldstr.176fe09bc32d2759317a674499b41bdc,Zone: {0},
ldstr.4252b72e6ebcd4d4b4c2e46a786f03d2,Zoom,
ldstr.f5ca4abce85e2dddb0342d0bae3a7270,Zoom In,
ldstr.30850b501f98539b1aabaa29fabe41ef,Zoom Out,
ldstr.b075ce4f3f51bfd3b3af2ba7e5f674d8,Zoom the game in.,
ldstr.5de2849bc71ead52c55fd5aad9400a5c,Zoom the game out.,
ldstr.77cbc971a94d63893f2dce56b50d5319,[Audio Manager] - Failed to load audio bank '{0}' because it was not found.,
ldstr.7991d4540d3fcd97341c7fc098672e41,[Audio Manager] - Failed to load audio bank '{0}'. Exception: {1}.,
ldstr.c487ddbb848b8e1f15db6176ca2d680b,[AudioManager] - PlaySoundEffect invoked with null or empty id.,
ldstr.a93c0cabdcc6c9eb1484f7d74845efde,[AudioManager] - Unable to find sound effect with id: '{0}'.,
ldstr.9e010033a670339b258df62a26f0f690,[Command Console] Alias may not contain spaces. Command: ,
ldstr.e119d23ab04f4fc79103206365fb75be,[Command Console] Attempted to register 'null' command.,
ldstr.3d5b4d4c693e28df717517d8631cec7b,[Command Console] Attempted to register an empty alias for command ',
ldstr.5fb81203ceaaecd96f2ed2fba92ee554,[Command Console] Command must have a name.,
ldstr.2e86e7a616403a672fd87e3532d1dbf8,[Command Console] Command not found: ,
ldstr.c9d7229eef413997a34e6d31544a02b9,[Command Console] Error occurred while executing command ',
ldstr.aeb484f8397d9f56f03ffc05323d73e0,[Command Console] Executing command: ,
ldstr.e0b71d87f2fed47435eb02620245fcc4,[Command Console] Unable to register command alias ',
ldstr.55d4192187ee622e4aa3112963df567d,[Dialog Manager] ,
ldstr.2f84b44a60c295d011c50c223257cae3,[Dialog Manager] - Error occurred while evaluation condition '{0}'. Exception: {1},
ldstr.19efcd84010edf7f31faea65f3e720fa,[Dialog Manager] - Failed to replace gender token {0}. Exception: {1}.,
ldstr.e946556239efbcc780221fb26fc727da,[Dialog Manager] - Failed to replace token {0}. Exception: {1}.,
ldstr.fc935f8fd3e7cb97b1e9ab6e8528f7d2,[Dialog Manager] Error occured while saving Dialog model to file system. Error: ,
ldstr.18f6593674a13f8e5afee473c1bfe593,[Dialog Manager] Error while answering the question. Exception: ,
ldstr.0d87a1ab831938d6b08ee625e7274742,[Dialog Manager] Error while evaluating condition. Exception: ,
ldstr.ebde604a3d53f1d7f7bb5994e96a20a2,[Dynamic Resource Manager] - Error occurred while attempting to read the texture mask map. Exception: {0}.,
ldstr.32bbc8960c8d444b06a61b13f938a36d,[Dynamic Resource Manager] - Resource with asset name '{0}' failed to load and has been marked as invalid. Exception: {1}.,
ldstr.88eed40b8d6792ee600468b7a2d588f3,[GUI] - Cursor Manager was unable to add or update cursor because its name was either null or an empty string.,
ldstr.99093b5d0003b83ec8d932e0ac0b736c,[GUI] - Event triggered. Control: ,
ldstr.fe3512526bcfafe0743d8ef94f8043b8,[GUI] - Failed rendering label: ,
ldstr.db12741208c8b79442df0e2fb9bf80a7,[GUI] - Failed rendering picture control. Exception: ,
ldstr.f4fc86032927d267dd883e574fa14cc6,[GUI] - Failed to render Classic Button. Exception: ,
ldstr.bde235f93816d46e316bfbd76f5a6618,[GUI] - Failed to render Classic Keybinding Button. Exception: ,
ldstr.dc7f9e9e6db0819c1810a19961d74f94,[GUI] - Failed to render Classic Pane. Exception: ,
ldstr.9ced0c754acbfa19d6d3e1ad7688f6c3,[GUI] - Failed to render Classic Panel. Exception: ,
ldstr.e1f528a62cf0ad72299fd11bff7c8e8d,[GUI] - Failed to retrieve cursor with name {0}. Cursor will not be drawn.,
ldstr.1c789645a8657c6af9580f2e6194a5bd,[GUI] - Failed to retrieve dynamic resource manager.,
ldstr.04c5e81e4b4ce88e8160649de4dd8ac3,[GUI] Failed to move mouse to relative position '{0}'. Exception: {1},
ldstr.cf56cf0ca85c7c706d40c6df1158d3b8,[Galaxy Manager] Error occurred while calling GalaxyInstance.ProcessData(). Exception: ,
ldstr.fe342ede00c1d7e36aa75851a7e851e0,[Galaxy Manager] Error occurred while clearing Galaxy achievement ',
ldstr.5933eddbfc0d46faec52bd4f31225324,[Galaxy Manager] Error occurred while incrementing Galaxy stat ',
ldstr.b05dfb5c04085f4303ae6702a18acd12,[Galaxy Manager] Error occurred while initializing Galaxy. Exception: ,
ldstr.8d5ccc3dc8dbf6fc7c51db0cd54f5c39,[Galaxy Manager] Error occurred while reseting Galaxy stats and achievements. Exception: ,
ldstr.2837c3dce3413cb19bd8cdaad81501ee,[Galaxy Manager] Error occurred while setting Galaxy achievement ',
ldstr.d413fbcb0d636602eb8caba2bad8de69,[Galaxy Manager] Error occurred while shuting down Galaxy. Exception: ,
ldstr.e2ddc65f826aa545da6b553c9657f87a,[Global Event Aggregator] - All handlers for event type '{0}' unregistered.,
ldstr.ea2c73368e112d76f55a14a8da975407,[Global Event Aggregator] - All handlers unregistered.,
ldstr.1925bd701a76e247528d61cf985c6c32,[Global Event Aggregator] - Attempted to publish a null event.,
ldstr.d30d3bf4d24fb6d2faa47067440910ec,[Global Event Aggregator] - Attempted to register null event handler for event type '{0}'.,
ldstr.c9cb7b2253d19b282795eba9a3a40f38,[Global Event Aggregator] - Attempted to unregister null event handler for event type '{0}'.,
ldstr.b0c84e4fd1bcc7ea34f22e5b9ff81f66,[Global Event Aggregator] - Event '{0}' not published because Global Event Aggregator is disabled.,
ldstr.0224babcdc1ca91c11cdd818fdac1c2d,[Global Event Aggregator] - Event '{0}' published to total of {1} handlers.,
ldstr.4317339e5e8bbf4c0d8ada5647ad9eb5,[Global Event Aggregator] - Event handler unregistered for event of type '{0}': {1},
ldstr.4b2b57199f54362b22afdd16ac0ee92e,[Global Event Aggregator] - New event handler registered for event of type '{0}': {1},
ldstr.9e502aed1f256b9e0984133f20670d99,[Global Event Aggregator] - Null event type passed.,
ldstr.b85eec0f9356c71ad56c9631ce18c7b4,[Global Event Aggregator] - Type '{0}' is not a valid event type as it does not inherit from '{1}'.,
ldstr.fd8d0b8dbd98f26c4097d5cce748ddb0,[Id_Playfield] - Entity blueprint library failed to load blueprint '{0}'. The blueprint has been marked invalid. Exception: {1},
ldstr.f7180fbb5e1a49f77e80cb0eb80a33e4,[Id_Playfield] - Failed to create an instance of enitity template of type '{0}'. Exception: {1},
ldstr.17ecf47a391b829f875622010633db88,[Id_WorkflowManager] - Error occurred while pausing activity '{0}'. Exception: {1}.,
ldstr.c733dc35aab9a922f7667ad79fb964f3,[Id_WorkflowManager] - Error occurred while resuming activity '{0}'. Exception: {1}.,
ldstr.9d9f3a1fc6bc1acbc9e5c8b28586d307,[Logic Manager] Attempted to unregister unregistered provider: (,
ldstr.41260612833bee74fe3790ca4dd75627,[Logic Manager] ExecuteAll begun...,
ldstr.6fe6953b566a0e61779655737087af25,[Logic Manager] ExecuteAll ended.,
ldstr.7faa7533982fa9757b346d13c4b9df91,[Logic Manager] Logic provider executed successfully: (,
ldstr.8e6530bd4af41aa135d41bf1d8a1a02e,[Logic Manager] New provider registered: (,
ldstr.cbcc21c80e708d558e11b6f612954033,[Logic Manager] Provider unregistered: (,
ldstr.a86d98f2135038d9f4496faf2f213756,[Materialization] - Failed to load materialization unit '{0}'. Exception: {1}.,
ldstr.ab89c53f52029099f559d1f49a4a8386,[Materialization] - Failed to load materialization units complex '{0}'. Exception: {1}.,
ldstr.a3e1803f0a6d31f82a994c4906376fad,[Modularity Manager] - ,
ldstr.04caff5b369eccfab3b79721fd801ecf,[Modularity Manager] - Critical logic provider failed to load/initialize: ,
ldstr.c8d2f6db48c98ee893c5beeb22b440ab,[Modularity Manager] - Critical module failed to load/initialize: ,
ldstr.125504f48a85acd9ab28cd6f9a662af7,[Modularity Manager] - Critical module failed to load/initialize: {0}.,
ldstr.d4de59f4f9a106ea0d1dfef249165939,[Modularity Manager] - Critical renderer failed to load/initialize: ,
ldstr.65dbba3c95c5aa085a5c6c30905e4810,[Modularity Manager] - Early initialization complete.,
ldstr.cca37fe0292ec02b1e6b1f0f6f3d577b,[Modularity Manager] - Early initialization failed for module: [,
ldstr.6277e047129ce31fb30005280b344892,[Modularity Manager] - Early initialization started...,
ldstr.25e51adba3d291aea8979d77fa146b43,[Modularity Manager] - Early initialization successful for module: [,
ldstr.6dfc9dcc2200edb822fb05317a45009e,[Modularity Manager] - Failed to instance module of type: ,
ldstr.ea6bf13a766fe5b888fadbe20be227fb,[Modularity Manager] - Failed to load module. Type ',
ldstr.68f069ea9a7feaa61b506dc98abc993c,[Modularity Manager] - Failed to process module: ,
ldstr.ef4104b39321d42edb24c1b2a41bfbec,[Modularity Manager] - Failed to unload module: ,
ldstr.6fa34890b479de0393b1fbf4dba65b7d,[Modularity Manager] - Inserting logic providers...,
ldstr.2df82612b194f52ea8a94b68476ebfbf,[Modularity Manager] - Inserting renderers...,
ldstr.8342b6381266b35872aeba094709d993,[Modularity Manager] - Insertion of logic providers complete.,
ldstr.6193e27a3f2fbeaaed8855861faddbd4,[Modularity Manager] - Insertion of renderers complete.,
ldstr.fd553214aa333c135586221a066bd847,[Modularity Manager] - Late initialization complete.,
ldstr.d94185be41d3041ea76dabcfaad84fc1,[Modularity Manager] - Late initialization started...,
ldstr.471fc757e7d9fdd848e4bbbef3e4e80f,[Modularity Manager] - Late initialization successful for module: [,
ldstr.c4e59f81a8ff7e16a4fc9b071c9815e2,[Modularity Manager] - Late intialization failed for module: [,
ldstr.21256d3e4a664bba1b7a1db5de6feacd,[Modularity Manager] - Loading modules...,
ldstr.e470dc09e1a143a35d5ecb14084152a1,[Modularity Manager] - Logic provider not found: ,
ldstr.30c715b92f16ea47b9e7e748bda1a974,"[Modularity Manager] - Logic provider reference is not valid. You must specify at least one of the following: Id, Name.",
ldstr.ee47acfee081904bdb2cc1a2d7ea5013,[Modularity Manager] - Module ,
ldstr.b169c74e1121d4619feda78b2727571a,[Modularity Manager] - Module layout validation complete.,
ldstr.f6485716406318388b3e7ae5c5c78be2,[Modularity Manager] - Module loaded successfully: ,
ldstr.b4c88746886a3d53a191dc1be200ac79,[Modularity Manager] - Module loading complete.,
ldstr.1b1f0d7f0777ea8166c696ceb5a63aea,[Modularity Manager] - Module unloaded successfully: ,
ldstr.4bd5fef8b623cbac1133ff50a7b1c1a5,[Modularity Manager] - Modules unloaded.,
ldstr.6b01583b24b921d8ddca2a3d8b8b8530,[Modularity Manager] - Non-critical dependency (,
ldstr.dcdd11b9ce44eb246abd93247e5c0489,[Modularity Manager] - Removal of logic providers complete.,
ldstr.de8ab50520e5aaf673074f8c2d79a506,[Modularity Manager] - Removal of renderers complete.,
ldstr.c97d71c0043f4acb78aabdd439d65856,[Modularity Manager] - Removing logic providers...,
ldstr.46a3d6a2ee86e124c2ce4fdcce1bc5c6,[Modularity Manager] - Removing renderers...,
ldstr.f5006195171f87f5106b74292f13a0b2,[Modularity Manager] - Renderer not found: ,
ldstr.4da075751a4d96bcd25d5d96c08bd1c6,"[Modularity Manager] - Renderer reference is not valid. You must specify at least one of the following: Id, Name.",
ldstr.636b1b699955de5ba9d39dc3b94ad2c5,[Modularity Manager] - Unloading modules...,
ldstr.a22306b21d277a98e96d99e98671825a,[Modularity Manager] - Validation module layout...,
ldstr.d216d2147c0efdedd412b82eacd8d13a,[Name: ',
ldstr.ef0af6722c4b520ed4760dc572f1d987,"[Playfield] - Action (id: {0}, Name: {1}) returned invalid state on executing: {2}. State will default to failed.",
ldstr.b33425c5a6f13139fe5ed823768b5424,[Playfield] - Attempted to deploy an already deployed trigger '{0}' into area: {1},
ldstr.57c0bc6fc684931023631ccf67c1ea74,[Playfield] - Attempted to initialize proxy for a trigger ('{0}') that was not deployed.,
ldstr.cd72dbf9fa80ad85a356d99f0f3d6d6e,[Playfield] - Attempted to undeploy a trigger that is not deployed ('{0}').,
ldstr.e9ee26885658742c399df1b16f9ebd05,[Playfield] - Attempted to uninitialize proxy for a trigger ('{0}') that was not deployed.,
